CH0, CH1, ANN
-0.415,-0.185, 0
-0.37,-0.18, 0
-0.355,-0.18, 0
-0.355,-0.205, 0
-0.38,-0.2, 0
-0.375,-0.2, 0
-0.36,-0.2, 0
-0.36,-0.205, 0
-0.375,-0.21, 0
-0.375,-0.225, 0
-0.385,-0.21, 0
-0.39,-0.2, 0
-0.37,-0.2, 0
-0.375,-0.195, 0
-0.38,-0.205, 0
-0.385,-0.215, 0
-0.385,-0.22, 0
-0.39,-0.21, 0
-0.37,-0.205, 0
-0.375,-0.2, 0
-0.385,-0.19, 0
-0.37,-0.205, 0
-0.39,-0.21, 0
-0.39,-0.2, 0
-0.385,-0.2, 0
-0.385,-0.195, 0
-0.37,-0.19, 0
-0.385,-0.205, 0
-0.385,-0.205, 0
-0.4,-0.195, 0
-0.38,-0.185, 0
-0.365,-0.195, 0
-0.375,-0.195, 0
-0.375,-0.205, 0
-0.385,-0.2, 0
-0.38,-0.195, 0
-0.38,-0.18, 0
-0.365,-0.175, 0
-0.37,-0.19, 0
-0.375,-0.195, 0
-0.375,-0.205, 0
-0.38,-0.195, 0
-0.365,-0.19, 0
-0.36,-0.195, 0
-0.365,-0.195, 0
-0.38,-0.2, 0
-0.385,-0.215, 0
-0.385,-0.21, 0
-0.37,-0.205, 0
-0.36,-0.185, 0
-0.375,-0.2, 0
-0.375,-0.22, 0
-0.39,-0.215, 0
-0.375,-0.205, 0
-0.37,-0.2, 0
-0.365,-0.2, 0
-0.365,-0.205, 0
-0.37,-0.225, 0
-0.37,-0.24, 0
-0.37,-0.21, 0
-0.355,-0.215, 0
-0.35,-0.205, 0
-0.355,-0.22, 0
-0.37,-0.22, 0
-0.365,-0.225, 0
-0.365,-0.23, 0
-0.365,-0.23, 0
-0.35,-0.245, 0
-0.35,-0.245, 0
-0.36,-0.255, 0
-0.365,-0.27, 0
-0.365,-0.265, 0
-0.365,-0.255, 0
-0.345,-0.275, 0
-0.36,-0.285, 0
-0.365,-0.3, 0
-0.38,-0.305, 0
-0.375,-0.305, 0
-0.365,-0.285, 0
-0.37,-0.29, 0
-0.36,-0.295, 0
-0.365,-0.305, 0
-0.365,-0.32, 0
-0.375,-0.315, 0
-0.36,-0.3, 0
-0.35,-0.305, 0
-0.355,-0.31, 0
-0.36,-0.315, 0
-0.365,-0.32, 0
-0.37,-0.3, 0
-0.355,-0.285, 0
-0.36,-0.275, 0
-0.355,-0.27, 0
-0.35,-0.275, 0
-0.355,-0.255, 0
-0.36,-0.24, 0
-0.345,-0.22, 0
-0.315,-0.21, 0
-0.315,-0.2, 0
-0.315,-0.195, 0
-0.31,-0.205, 0
-0.305,-0.17, 0
-0.285,-0.15, 0
-0.275,-0.14, 0
-0.26,-0.135, 0
-0.265,-0.12, 0
-0.275,-0.125, 0
-0.27,-0.11, 0
-0.245,-0.11, 0
-0.23,-0.11, 0
-0.24,-0.115, 0
-0.25,-0.115, 0
-0.26,-0.105, 0
-0.25,-0.11, 0
-0.25,-0.095, 0
-0.24,-0.11, 0
-0.25,-0.105, 0
-0.24,-0.125, 0
-0.255,-0.12, 0
-0.255,-0.11, 0
-0.245,-0.11, 0
-0.23,-0.1, 0
-0.24,-0.11, 0
-0.24,-0.11, 0
-0.25,-0.115, 0
-0.25,-0.115, 0
-0.245,-0.115, 0
-0.24,-0.105, 0
-0.235,-0.105, 0
-0.25,-0.13, 0
-0.245,-0.12, 0
-0.245,-0.12, 0
-0.24,-0.1, 0
-0.25,-0.11, 0
-0.255,-0.115, 0
-0.25,-0.145, 0
-0.275,-0.14, 0
-0.275,-0.14, 0
-0.255,-0.11, 0
-0.24,-0.12, 0
-0.245,-0.13, 0
-0.245,-0.125, 0
-0.265,-0.135, 0
-0.26,-0.135, 0
-0.26,-0.13, 0
-0.255,-0.13, 0
-0.26,-0.13, 0
-0.265,-0.145, 0
-0.28,-0.15, 0
-0.28,-0.14, 0
-0.275,-0.14, 0
-0.26,-0.14, 0
-0.27,-0.155, 0
-0.275,-0.15, 0
-0.28,-0.15, 0
-0.295,-0.16, 0
-0.29,-0.15, 0
-0.28,-0.15, 0
-0.295,-0.155, 0
-0.305,-0.175, 0
-0.31,-0.165, 0
-0.305,-0.16, 0
-0.29,-0.145, 0
-0.285,-0.14, 0
-0.275,-0.155, 0
-0.29,-0.17, 0
-0.3,-0.165, 0
-0.305,-0.165, 0
-0.315,-0.15, 0
-0.29,-0.16, 0
-0.3,-0.16, 0
-0.315,-0.17, 0
-0.31,-0.185, 0
-0.315,-0.175, 0
-0.31,-0.16, 0
-0.305,-0.17, 0
-0.305,-0.17, 0
-0.31,-0.185, 0
-0.31,-0.175, 0
-0.315,-0.16, 0
-0.31,-0.14, 0
-0.305,-0.145, 0
-0.29,-0.155, 0
-0.305,-0.175, 0
-0.305,-0.19, 0
-0.31,-0.17, 0
-0.3,-0.165, 0
-0.305,-0.16, 0
-0.3,-0.16, 0
-0.315,-0.17, 0
-0.305,-0.185, 0
-0.305,-0.18, 0
-0.3,-0.175, 0
-0.305,-0.16, 0
-0.295,-0.18, 0
-0.3,-0.165, 0
-0.3,-0.18, 0
-0.305,-0.185, 0
-0.295,-0.17, 0
-0.295,-0.18, 0
-0.285,-0.165, 0
-0.295,-0.18, 0
-0.295,-0.18, 0
-0.295,-0.175, 0
-0.28,-0.16, 0
-0.26,-0.17, 0
-0.25,-0.17, 0
-0.245,-0.175, 0
-0.245,-0.185, 0
-0.255,-0.18, 0
-0.24,-0.165, 0
-0.23,-0.15, 0
-0.22,-0.155, 0
-0.235,-0.155, 0
-0.21,-0.155, 0
-0.215,-0.16, 0
-0.2,-0.145, 0
-0.185,-0.14, 0
-0.18,-0.145, 0
-0.2,-0.15, 0
-0.2,-0.155, 0
-0.19,-0.135, 0
-0.2,-0.105, 0
-0.195,-0.11, 0
-0.2,-0.13, 0
-0.195,-0.145, 0
-0.22,-0.155, 0
-0.22,-0.135, 0
-0.23,-0.12, 0
-0.225,-0.125, 0
-0.215,-0.115, 0
-0.19,-0.145, 0
-0.185,-0.155, 0
-0.2,-0.16, 0
-0.205,-0.165, 0
-0.225,-0.16, 0
-0.245,-0.17, 0
-0.25,-0.185, 0
-0.265,-0.185, 0
-0.27,-0.185, 0
-0.27,-0.175, 0
-0.28,-0.17, 0
-0.3,-0.17, 0
-0.305,-0.185, 0
-0.31,-0.195, 0
-0.315,-0.19, 0
-0.32,-0.185, 0
-0.32,-0.19, 0
-0.32,-0.19, 0
-0.315,-0.19, 0
-0.315,-0.2, 0
-0.32,-0.2, 0
-0.32,-0.19, 0
-0.32,-0.19, 0
-0.33,-0.17, 0
-0.325,-0.195, 0
-0.33,-0.205, 0
-0.335,-0.205, 0
-0.325,-0.185, 0
-0.32,-0.19, 0
-0.325,-0.205, 0
-0.34,-0.22, 0
-0.345,-0.23, 0
-0.345,-0.205, 0
-0.335,-0.19, 0
-0.315,-0.195, 0
-0.315,-0.215, 0
-0.33,-0.24, 0
-0.35,-0.26, 0
-0.37,-0.27, 0
-0.41,-0.29, 0
-0.43,-0.32, 0
-0.445,-0.325, 0
-0.47,-0.305, 0
-0.515,-0.215, 0
-0.54,-0.085, 0
-0.505,0.02, 0
-0.385,0.085, 0
-0.255,0.135, 0
-0.12,0.2, 0
0.06,0.305, 0
0.305,0.44, 0
0.595,0.525, 0
0.825,0.46, 0
0.965,0.195, 0
0.96,-0.16, 0
0.755,-0.36, 0
0.37,-0.395, 0
-0.035,-0.31, 0
-0.305,-0.255, 0
-0.44,-0.25, 0
-0.46,-0.24, 0
-0.43,-0.24, 0
-0.395,-0.24, 0
-0.36,-0.235, 0
-0.375,-0.235, 0
-0.375,-0.24, 0
-0.365,-0.25, 0
-0.395,-0.245, 0
-0.375,-0.225, 0
-0.36,-0.225, 0
-0.355,-0.23, 0
-0.355,-0.235, 0
-0.355,-0.235, 0
-0.365,-0.215, 0
-0.37,-0.205, 0
-0.365,-0.205, 0
-0.345,-0.2, 0
-0.34,-0.21, 0
-0.355,-0.22, 0
-0.36,-0.235, 0
-0.365,-0.215, 0
-0.36,-0.215, 0
-0.355,-0.215, 0
-0.35,-0.22, 0
-0.355,-0.23, 0
-0.36,-0.22, 0
-0.365,-0.215, 0
-0.355,-0.205, 0
-0.345,-0.2, 0
-0.355,-0.22, 0
-0.36,-0.225, 0
-0.36,-0.24, 0
-0.37,-0.245, 0
-0.37,-0.22, 0
-0.37,-0.21, 0
-0.38,-0.215, 0
-0.38,-0.24, 0
-0.38,-0.24, 0
-0.38,-0.24, 0
-0.365,-0.23, 0
-0.355,-0.205, 0
-0.355,-0.21, 0
-0.365,-0.22, 0
-0.365,-0.225, 0
-0.37,-0.225, 0
-0.375,-0.23, 0
-0.355,-0.22, 0
-0.37,-0.22, 0
-0.365,-0.22, 0
-0.375,-0.23, 0
-0.39,-0.22, 0
-0.375,-0.205, 0
-0.365,-0.215, 0
-0.355,-0.225, 0
-0.37,-0.24, 0
-0.365,-0.245, 0
-0.375,-0.23, 0
-0.355,-0.225, 0
-0.345,-0.23, 0
-0.355,-0.225, 0
-0.37,-0.24, 0
-0.38,-0.25, 0
-0.385,-0.25, 0
-0.37,-0.23, 0
-0.345,-0.215, 0
-0.35,-0.22, 0
-0.37,-0.245, 0
-0.365,-0.275, 0
-0.36,-0.285, 0
-0.355,-0.265, 0
-0.37,-0.235, 0
-0.38,-0.245, 0
-0.385,-0.27, 0
-0.385,-0.28, 0
-0.375,-0.295, 0
-0.36,-0.285, 0
-0.365,-0.285, 0
-0.365,-0.29, 0
-0.375,-0.295, 0
-0.38,-0.32, 0
-0.39,-0.315, 0
-0.385,-0.315, 0
-0.375,-0.31, 0
-0.375,-0.325, 0
-0.385,-0.335, 0
-0.4,-0.35, 0
-0.4,-0.34, 0
-0.405,-0.33, 0
-0.385,-0.33, 0
-0.4,-0.34, 0
-0.4,-0.355, 0
-0.405,-0.36, 0
-0.41,-0.355, 0
-0.405,-0.34, 0
-0.415,-0.35, 0
-0.415,-0.355, 0
-0.415,-0.345, 0
-0.42,-0.335, 0
-0.41,-0.31, 0
-0.38,-0.275, 0
-0.365,-0.27, 0
-0.35,-0.255, 0
-0.335,-0.25, 0
-0.325,-0.24, 0
-0.315,-0.23, 0
-0.3,-0.21, 0
-0.28,-0.195, 0
-0.285,-0.2, 0
-0.275,-0.19, 0
-0.275,-0.2, 0
-0.28,-0.185, 0
-0.26,-0.165, 0
-0.24,-0.165, 0
-0.245,-0.185, 0
-0.25,-0.18, 0
-0.255,-0.19, 0
-0.255,-0.18, 0
-0.25,-0.165, 0
-0.245,-0.165, 0
-0.235,-0.165, 0
-0.235,-0.175, 0
-0.23,-0.195, 0
-0.24,-0.2, 0
-0.225,-0.195, 0
-0.225,-0.175, 0
-0.24,-0.15, 0
-0.245,-0.165, 0
-0.24,-0.16, 0
-0.245,-0.17, 0
-0.245,-0.185, 0
-0.245,-0.18, 0
-0.24,-0.165, 0
-0.24,-0.195, 0
-0.23,-0.185, 0
-0.23,-0.19, 0
-0.235,-0.19, 0
-0.23,-0.185, 0
-0.23,-0.19, 0
-0.24,-0.195, 0
-0.25,-0.195, 0
-0.26,-0.2, 0
-0.255,-0.19, 0
-0.24,-0.185, 0
-0.245,-0.18, 0
-0.245,-0.19, 0
-0.265,-0.2, 0
-0.255,-0.205, 0
-0.255,-0.195, 0
-0.25,-0.195, 0
-0.255,-0.2, 0
-0.26,-0.21, 0
-0.27,-0.22, 0
-0.27,-0.205, 0
-0.265,-0.19, 0
-0.26,-0.2, 0
-0.26,-0.215, 0
-0.26,-0.225, 0
-0.275,-0.23, 0
-0.285,-0.215, 0
-0.275,-0.205, 0
-0.27,-0.185, 0
-0.275,-0.2, 0
-0.275,-0.21, 0
-0.285,-0.235, 0
-0.28,-0.23, 0
-0.29,-0.215, 0
-0.28,-0.22, 0
-0.29,-0.215, 0
-0.29,-0.21, 0
-0.29,-0.225, 0
-0.3,-0.225, 0
-0.29,-0.225, 0
-0.28,-0.225, 0
-0.29,-0.225, 0
-0.295,-0.215, 0
-0.3,-0.215, 0
-0.3,-0.21, 0
-0.3,-0.21, 0
-0.275,-0.205, 0
-0.285,-0.215, 0
-0.29,-0.22, 0
-0.295,-0.23, 0
-0.305,-0.215, 0
-0.29,-0.2, 0
-0.275,-0.2, 0
-0.29,-0.205, 0
-0.29,-0.22, 0
-0.3,-0.22, 0
-0.295,-0.215, 0
-0.29,-0.195, 0
-0.275,-0.19, 0
-0.285,-0.2, 0
-0.285,-0.205, 0
-0.295,-0.22, 0
-0.285,-0.225, 0
-0.285,-0.21, 0
-0.275,-0.2, 0
-0.28,-0.2, 0
-0.285,-0.2, 0
-0.285,-0.22, 0
-0.305,-0.215, 0
-0.3,-0.21, 0
-0.295,-0.205, 0
-0.29,-0.205, 0
-0.29,-0.215, 0
-0.295,-0.22, 0
-0.28,-0.2, 0
-0.28,-0.205, 0
-0.255,-0.205, 0
-0.255,-0.21, 0
-0.255,-0.215, 0
-0.255,-0.21, 0
-0.245,-0.195, 0
-0.24,-0.195, 0
-0.22,-0.185, 0
-0.225,-0.19, 0
-0.23,-0.195, 0
-0.22,-0.21, 0
-0.215,-0.185, 0
-0.19,-0.165, 0
-0.185,-0.15, 0
-0.18,-0.16, 0
-0.18,-0.16, 0
-0.185,-0.165, 0
-0.195,-0.17, 0
-0.195,-0.165, 0
-0.19,-0.145, 0
-0.2,-0.14, 0
-0.215,-0.14, 0
-0.215,-0.145, 0
-0.21,-0.15, 0
-0.2,-0.14, 0
-0.205,-0.145, 0
-0.205,-0.155, 0
-0.225,-0.165, 0
-0.22,-0.175, 0
-0.2,-0.17, 0
-0.19,-0.17, 0
-0.2,-0.17, 0
-0.235,-0.165, 0
-0.265,-0.185, 0
-0.275,-0.21, 0
-0.295,-0.19, 0
-0.305,-0.185, 0
-0.305,-0.17, 0
-0.31,-0.185, 0
-0.325,-0.2, 0
-0.325,-0.2, 0
-0.34,-0.19, 0
-0.32,-0.19, 0
-0.305,-0.185, 0
-0.305,-0.185, 0
-0.31,-0.2, 0
-0.32,-0.195, 0
-0.335,-0.19, 0
-0.33,-0.175, 0
-0.31,-0.185, 0
-0.31,-0.19, 0
-0.32,-0.195, 0
-0.335,-0.205, 0
-0.34,-0.2, 0
-0.335,-0.19, 0
-0.33,-0.18, 0
-0.325,-0.18, 0
-0.335,-0.195, 0
-0.335,-0.195, 0
-0.35,-0.19, 0
-0.33,-0.205, 0
-0.33,-0.205, 0
-0.335,-0.23, 0
-0.355,-0.245, 0
-0.385,-0.27, 0
-0.425,-0.29, 0
-0.45,-0.305, 0
-0.455,-0.3, 0
-0.48,-0.235, 0
-0.525,-0.135, 0
-0.54,-0.005, 0
-0.48,0.115, 0
-0.33,0.185, 0
-0.18,0.255, 0
-0.02,0.34, 0
0.185,0.44, 0
0.435,0.555, 0
0.705,0.61, 0
0.925,0.495, 0
1.03,0.19, 0
0.985,-0.16, 0
0.73,-0.355, 0
0.3,-0.36, 0
-0.13,-0.285, 0
-0.395,-0.235, 0
-0.46,-0.22, 0
-0.45,-0.195, 0
-0.42,-0.2, 0
-0.38,-0.2, 0
-0.375,-0.19, 0
-0.365,-0.195, 0
-0.37,-0.19, 0
-0.355,-0.205, 0
-0.36,-0.21, 0
-0.37,-0.215, 0
-0.38,-0.2, 0
-0.37,-0.195, 0
-0.365,-0.195, 0
-0.37,-0.2, 0
-0.375,-0.185, 0
-0.39,-0.205, 0
-0.405,-0.2, 0
-0.385,-0.17, 0
-0.36,-0.2, 0
-0.375,-0.2, 0
-0.375,-0.2, 0
-0.395,-0.21, 0
-0.39,-0.195, 0
-0.39,-0.19, 0
-0.375,-0.19, 0
-0.38,-0.19, 0
-0.38,-0.205, 0
-0.395,-0.21, 0
-0.395,-0.2, 0
-0.39,-0.18, 0
-0.38,-0.18, 0
-0.39,-0.175, 0
-0.385,-0.195, 0
-0.39,-0.2, 0
-0.395,-0.19, 0
-0.385,-0.185, 0
-0.375,-0.18, 0
-0.38,-0.175, 0
-0.39,-0.185, 0
-0.39,-0.2, 0
-0.4,-0.195, 0
-0.39,-0.19, 0
-0.37,-0.185, 0
-0.375,-0.2, 0
-0.39,-0.195, 0
-0.395,-0.205, 0
-0.39,-0.2, 0
-0.39,-0.195, 0
-0.38,-0.185, 0
-0.37,-0.19, 0
-0.39,-0.205, 0
-0.395,-0.21, 0
-0.405,-0.205, 0
-0.395,-0.185, 0
-0.38,-0.19, 0
-0.39,-0.185, 0
-0.385,-0.195, 0
-0.39,-0.21, 0
-0.39,-0.2, 0
-0.37,-0.195, 0
-0.37,-0.195, 0
-0.375,-0.195, 0
-0.375,-0.21, 0
-0.38,-0.215, 0
-0.395,-0.22, 0
-0.38,-0.215, 0
-0.375,-0.205, 0
-0.38,-0.22, 0
-0.385,-0.225, 0
-0.39,-0.225, 0
-0.4,-0.22, 0
-0.38,-0.22, 0
-0.37,-0.22, 0
-0.38,-0.23, 0
-0.38,-0.25, 0
-0.385,-0.26, 0
-0.39,-0.26, 0
-0.395,-0.26, 0
-0.405,-0.265, 0
-0.395,-0.28, 0
-0.405,-0.285, 0
-0.42,-0.295, 0
-0.425,-0.3, 0
-0.415,-0.3, 0
-0.42,-0.305, 0
-0.415,-0.31, 0
-0.43,-0.32, 0
-0.435,-0.33, 0
-0.43,-0.31, 0
-0.425,-0.305, 0
-0.42,-0.305, 0
-0.425,-0.315, 0
-0.425,-0.32, 0
-0.435,-0.315, 0
-0.445,-0.3, 0
-0.42,-0.27, 0
-0.405,-0.26, 0
-0.4,-0.25, 0
-0.395,-0.245, 0
-0.405,-0.24, 0
-0.38,-0.215, 0
-0.37,-0.2, 0
-0.35,-0.185, 0
-0.345,-0.16, 0
-0.315,-0.17, 0
-0.31,-0.17, 0
-0.315,-0.145, 0
-0.3,-0.13, 0
-0.28,-0.13, 0
-0.28,-0.12, 0
-0.285,-0.13, 0
-0.275,-0.12, 0
-0.27,-0.11, 0
-0.27,-0.11, 0
-0.255,-0.09, 0
-0.255,-0.105, 0
-0.255,-0.11, 0
-0.25,-0.12, 0
-0.255,-0.1, 0
-0.245,-0.1, 0
-0.235,-0.095, 0
-0.245,-0.105, 0
-0.245,-0.11, 0
-0.26,-0.135, 0
-0.255,-0.115, 0
-0.255,-0.1, 0
-0.245,-0.1, 0
-0.245,-0.1, 0
-0.26,-0.11, 0
-0.26,-0.125, 0
-0.255,-0.11, 0
-0.25,-0.105, 0
-0.245,-0.105, 0
-0.24,-0.1, 0
-0.255,-0.11, 0
-0.25,-0.12, 0
-0.26,-0.115, 0
-0.25,-0.095, 0
-0.25,-0.105, 0
-0.25,-0.095, 0
-0.255,-0.11, 0
-0.26,-0.105, 0
-0.26,-0.105, 0
-0.265,-0.1, 0
-0.245,-0.095, 0
-0.25,-0.1, 0
-0.265,-0.115, 0
-0.255,-0.115, 0
-0.27,-0.115, 0
-0.26,-0.1, 0
-0.265,-0.1, 0
-0.25,-0.105, 0
-0.26,-0.115, 0
-0.265,-0.12, 0
-0.275,-0.115, 0
-0.265,-0.115, 0
-0.26,-0.1, 0
-0.27,-0.115, 0
-0.265,-0.115, 0
-0.28,-0.125, 0
-0.29,-0.12, 0
-0.27,-0.105, 0
-0.27,-0.1, 0
-0.275,-0.105, 0
-0.285,-0.12, 0
-0.295,-0.125, 0
-0.29,-0.12, 0
-0.285,-0.12, 0
-0.275,-0.12, 0
-0.285,-0.12, 0
-0.3,-0.14, 0
-0.3,-0.14, 0
-0.305,-0.125, 0
-0.3,-0.125, 0
-0.285,-0.125, 0
-0.285,-0.125, 0
-0.29,-0.13, 0
-0.305,-0.15, 0
-0.305,-0.14, 0
-0.295,-0.115, 0
-0.285,-0.125, 0
-0.29,-0.12, 0
-0.295,-0.135, 0
-0.3,-0.13, 0
-0.305,-0.13, 0
-0.3,-0.12, 0
-0.29,-0.115, 0
-0.295,-0.12, 0
-0.305,-0.135, 0
-0.3,-0.14, 0
-0.3,-0.135, 0
-0.295,-0.12, 0
-0.28,-0.115, 0
-0.285,-0.125, 0
-0.29,-0.145, 0
-0.295,-0.145, 0
-0.305,-0.135, 0
-0.285,-0.115, 0
-0.29,-0.125, 0
-0.285,-0.115, 0
-0.305,-0.125, 0
-0.3,-0.14, 0
-0.29,-0.14, 0
-0.295,-0.125, 0
-0.29,-0.125, 0
-0.28,-0.12, 0
-0.29,-0.125, 0
-0.285,-0.135, 0
-0.285,-0.125, 0
-0.27,-0.115, 0
-0.27,-0.125, 0
-0.27,-0.12, 0
-0.27,-0.135, 0
-0.275,-0.135, 0
-0.275,-0.13, 0
-0.25,-0.12, 0
-0.22,-0.12, 0
-0.215,-0.125, 0
-0.215,-0.13, 0
-0.22,-0.135, 0
-0.23,-0.115, 0
-0.21,-0.1, 0
-0.185,-0.09, 0
-0.175,-0.09, 0
-0.17,-0.085, 0
-0.19,-0.11, 0
-0.185,-0.095, 0
-0.185,-0.075, 0
-0.16,-0.085, 0
-0.165,-0.075, 0
-0.175,-0.075, 0
-0.195,-0.075, 0
-0.205,-0.08, 0
-0.195,-0.075, 0
-0.18,-0.065, 0
-0.18,-0.065, 0
-0.21,-0.07, 0
-0.21,-0.09, 0
-0.195,-0.09, 0
-0.165,-0.095, 0
-0.155,-0.095, 0
-0.17,-0.095, 0
-0.21,-0.1, 0
-0.245,-0.115, 0
-0.26,-0.115, 0
-0.26,-0.105, 0
-0.26,-0.115, 0
-0.265,-0.13, 0
-0.285,-0.145, 0
-0.3,-0.15, 0
-0.315,-0.15, 0
-0.315,-0.135, 0
-0.305,-0.135, 0
-0.3,-0.13, 0
-0.29,-0.15, 0
-0.3,-0.155, 0
-0.315,-0.135, 0
-0.31,-0.13, 0
-0.3,-0.14, 0
-0.295,-0.135, 0
-0.31,-0.15, 0
-0.315,-0.16, 0
-0.32,-0.15, 0
-0.32,-0.135, 0
-0.32,-0.135, 0
-0.31,-0.135, 0
-0.32,-0.155, 0
-0.335,-0.16, 0
-0.325,-0.155, 0
-0.34,-0.125, 0
-0.32,-0.135, 0
-0.315,-0.14, 0
-0.32,-0.16, 0
-0.335,-0.19, 0
-0.34,-0.22, 0
-0.345,-0.24, 0
-0.37,-0.265, 0
-0.42,-0.29, 0
-0.46,-0.295, 0
-0.49,-0.235, 0
-0.505,-0.1, 0
-0.52,0.07, 0
-0.45,0.235, 0
-0.3,0.365, 0
-0.12,0.495, 0
0.06,0.63, 0
0.29,0.78, 0
0.575,0.91, 0
0.855,0.92, 0
1.065,0.695, 0
1.15,0.275, 0
1.04,-0.09, 0
0.68,-0.205, 0
0.19,-0.175, 0
-0.21,-0.15, 0
-0.4,-0.16, 0
-0.425,-0.18, 0
-0.38,-0.185, 0
-0.335,-0.185, 0
-0.31,-0.18, 0
-0.31,-0.175, 0
-0.33,-0.18, 0
-0.33,-0.195, 0
-0.345,-0.2, 0
-0.365,-0.2, 0
-0.36,-0.195, 0
-0.355,-0.2, 0
-0.35,-0.19, 0
-0.355,-0.205, 0
-0.365,-0.2, 0
-0.375,-0.205, 0
-0.365,-0.19, 0
-0.36,-0.195, 0
-0.37,-0.185, 0
-0.36,-0.2, 0
-0.38,-0.21, 0
-0.37,-0.2, 0
-0.37,-0.185, 0
-0.36,-0.185, 0
-0.36,-0.19, 0
-0.355,-0.195, 0
-0.36,-0.205, 0
-0.375,-0.2, 0
-0.355,-0.18, 0
-0.35,-0.185, 0
-0.35,-0.175, 0
-0.365,-0.18, 0
-0.37,-0.205, 0
-0.375,-0.2, 0
-0.365,-0.185, 0
-0.355,-0.19, 0
-0.35,-0.19, 0
-0.36,-0.195, 0
-0.37,-0.195, 0
-0.375,-0.19, 0
-0.37,-0.19, 0
-0.345,-0.18, 0
-0.36,-0.19, 0
-0.365,-0.19, 0
-0.375,-0.21, 0
-0.38,-0.195, 0
-0.37,-0.18, 0
-0.36,-0.185, 0
-0.36,-0.19, 0
-0.37,-0.215, 0
-0.39,-0.215, 0
-0.38,-0.2, 0
-0.37,-0.2, 0
-0.37,-0.195, 0
-0.37,-0.195, 0
-0.37,-0.215, 0
-0.38,-0.22, 0
-0.38,-0.23, 0
-0.38,-0.22, 0
-0.365,-0.22, 0
-0.355,-0.215, 0
-0.37,-0.24, 0
-0.38,-0.25, 0
-0.38,-0.255, 0
-0.365,-0.25, 0
-0.36,-0.24, 0
-0.36,-0.255, 0
-0.37,-0.27, 0
-0.375,-0.29, 0
-0.38,-0.28, 0
-0.39,-0.265, 0
-0.36,-0.28, 0
-0.37,-0.29, 0
-0.375,-0.3, 0
-0.385,-0.31, 0
-0.375,-0.295, 0
-0.365,-0.3, 0
-0.355,-0.29, 0
-0.37,-0.3, 0
-0.38,-0.315, 0
-0.39,-0.33, 0
-0.375,-0.325, 0
-0.375,-0.32, 0
-0.36,-0.32, 0
-0.375,-0.31, 0
-0.385,-0.325, 0
-0.37,-0.31, 0
-0.375,-0.305, 0
-0.37,-0.295, 0
-0.35,-0.275, 0
-0.36,-0.265, 0
-0.36,-0.27, 0
-0.365,-0.26, 0
-0.355,-0.225, 0
-0.34,-0.21, 0
-0.315,-0.195, 0
-0.315,-0.185, 0
-0.29,-0.185, 0
-0.305,-0.175, 0
-0.295,-0.165, 0
-0.275,-0.155, 0
-0.26,-0.12, 0
-0.25,-0.13, 0
-0.26,-0.12, 0
-0.28,-0.13, 0
-0.265,-0.11, 0
-0.245,-0.105, 0
-0.245,-0.1, 0
-0.23,-0.105, 0
-0.245,-0.1, 0
-0.24,-0.115, 0
-0.24,-0.1, 0
-0.245,-0.085, 0
-0.23,-0.09, 0
-0.24,-0.085, 0
-0.24,-0.105, 0
-0.24,-0.115, 0
-0.25,-0.105, 0
-0.24,-0.085, 0
-0.23,-0.09, 0
-0.235,-0.105, 0
-0.24,-0.1, 0
-0.25,-0.105, 0
-0.245,-0.105, 0
-0.25,-0.09, 0
-0.24,-0.085, 0
-0.235,-0.09, 0
-0.245,-0.11, 0
-0.255,-0.11, 0
-0.265,-0.12, 0
-0.26,-0.115, 0
-0.245,-0.115, 0
-0.245,-0.11, 0
-0.26,-0.125, 0
-0.27,-0.12, 0
-0.265,-0.13, 0
-0.27,-0.12, 0
-0.26,-0.11, 0
-0.25,-0.13, 0
-0.265,-0.135, 0
-0.285,-0.135, 0
-0.29,-0.12, 0
-0.275,-0.13, 0
-0.265,-0.125, 0
-0.265,-0.135, 0
-0.275,-0.155, 0
-0.28,-0.15, 0
-0.295,-0.145, 0
-0.275,-0.13, 0
-0.27,-0.125, 0
-0.285,-0.13, 0
-0.29,-0.135, 0
-0.3,-0.15, 0
-0.3,-0.15, 0
-0.29,-0.14, 0
-0.285,-0.135, 0
-0.29,-0.14, 0
-0.3,-0.15, 0
-0.3,-0.165, 0
-0.3,-0.155, 0
-0.3,-0.16, 0
-0.295,-0.15, 0
-0.305,-0.15, 0
-0.295,-0.16, 0
-0.31,-0.165, 0
-0.315,-0.155, 0
-0.31,-0.155, 0
-0.3,-0.145, 0
-0.3,-0.145, 0
-0.3,-0.17, 0
-0.3,-0.175, 0
-0.3,-0.165, 0
-0.295,-0.16, 0
-0.285,-0.16, 0
-0.29,-0.155, 0
-0.3,-0.17, 0
-0.3,-0.17, 0
-0.31,-0.165, 0
-0.305,-0.14, 0
-0.3,-0.14, 0
-0.305,-0.145, 0
-0.3,-0.16, 0
-0.31,-0.17, 0
-0.31,-0.165, 0
-0.305,-0.155, 0
-0.295,-0.135, 0
-0.295,-0.145, 0
-0.31,-0.15, 0
-0.315,-0.165, 0
-0.315,-0.165, 0
-0.305,-0.15, 0
-0.285,-0.15, 0
-0.285,-0.14, 0
-0.285,-0.145, 0
-0.3,-0.165, 0
-0.315,-0.15, 0
-0.31,-0.15, 0
-0.305,-0.145, 0
-0.3,-0.145, 0
-0.295,-0.15, 0
-0.315,-0.15, 0
-0.31,-0.14, 0
